Name	Date	TweetCount
Deidre DeJear	20220330	4
Joe Jaworski	20220330	6
Scott Schwab	20220330	3
Darren Bailey	20220330	1
Jeremy Cooney	20220330	4
Jeff Maurer	20220330	5
Gretchen Whitmer	20220330	11
Kelly Krout	20220330	1
Leslie Rutledge	20220330	1
Valerie Foushee	20220330	1
Keith Boehm	20220330	1
Jared Polis	20220330	1
Errol Webber	20220330	12
Letitia James	20220330	33
Aruna Miller	20220330	2
Destiny Scott Wells	20220330	3
Abigail Spanberger	20220330	2
Tami Gouveia	20220330	3
Ricky Dale Harrington Jr.	20220330	6
Matt Hackenburg	20220330	13
Scott Neely	20220330	9
Keith Faber	20220330	1
Michelle Hinchey	20220330	8
Harry Wilson	20220330	1
Michelle Lujan Grisham	20220330	5
Julia Salazar	20220330	2
Lisa Cano Burkhead	20220330	1
John Fredrickson	20220330	1
David Varnam	20220330	2
Katie Hobbs	20220330	12
Charlie Crist	20220330	31
Christine Drazan	20220330	1
Ken Paxton	20220330	10
Brenda Nelson-Porter	20220330	42
Linda Lee Tarver	20220330	1
Paul Sand	20220330	13
Timothy M. Kennedy	20220330	1
Taylor Sappington	20220330	4
Wes Allen	20220330	3
Scott Fitzpatrick	20220330	2
Tyler Lee	20220330	5
Dominic Rapini	20220330	13
Brad Raffensperger	20220330	10
Andrew W. Gould	20220330	1
Timothy McMaster	20220330	3
Abraham Hamadeh	20220330	11
Deirdre Dickson-Gilbert	20220330	1
Gregg Amore	20220330	1
Jesse Gibson	20220330	1
Mitchell Robinson	20220330	15
Rob Astorino	20220330	2
Fabian Donate	20220330	2
Jerrold Nadler	20220330	18
Rachel May	20220330	1
Constance Every	20220330	1
Chelsea Clark	20220330	5
Tina Kotek	20220330	2
Jeremy Joseph	20220330	1
Janet Dudding	20220330	2
Shannon Teresi	20220330	2
Richard Hudson	20220330	1
Jessica Kordas	20220330	3
Avery Bourne	20220330	1
Goldi Gaines	20220330	2
Chris Sununu	20220330	4
Paul Gosar	20220330	8
Tom Demmer	20220330	2
Josh Shapiro	20220330	29
Marjorie Taylor Greene	20220330	71
Tom McClintock	20220330	1
Vittoria Fariello	20220330	3
Daniel Uhlfelder	20220330	120
Peggy Flanagan	20220330	1
Austin Davis	20220330	3
Chris Powell	20220330	6
Eric Lesser	20220330	2
Tim Griffin	20220330	2
Kim Crockett	20220330	3
Vance Day	20220330	1
Betsy Johnson	20220330	2
Daniel Patterson	20220330	2
Jim Pillen	20220330	7
Julie Pickren	20220330	1
Emily Miskel	20220330	1
Maritza Bond	20220330	1
Monica Stabbert	20220330	1
Charles Calenda	20220330	5
Jocelyn Benson	20220330	1
Paul Pate	20220330	3
Zephyr Teachout	20220330	2
Steve Carlson	20220330	61
Douglas F. Gansler	20220330	1
Lauren Boebert	20220330	45
Steve Chabot	20220330	5
Kim Owens	20220330	2
Kimberly Yee	20220330	3
Frank LaRose	20220330	7
John Thurston	20220330	2
Dave Yost	20220330	2
Annette Taddeo	20220330	47
Angelito Tenorio	20220330	2
Paola Tulliani-Zen	20220330	2
Nancy Pelosi	20220330	70
Andrew Giuliani	20220330	3
Bob Stefanowski	20220330	1
Amaro Lionheart	20220330	2
Gordana Schifanelli	20220330	21
Wanda James	20220330	1
Pam Whitaker	20220330	1
Michael L. Fitzgerald	20220330	2
Yuh-Line Niou	20220330	101
Christian Amato	20220330	4
Michael Trimble	20220330	5
Mike Frerichs	20220330	1
Cindy Axne	20220330	3
Dee Watson	20220330	12
Tim Mathern	20220330	1
Ilhan Omar	20220330	5
Bob Evnen	20220330	1
Matt Salmon	20220330	10
Mike Dunleavy	20220330	2
Thomas O'Mara	20220330	9
Robert Vaillancourt	20220330	4
Kathy Hoffman	20220330	1
Maura Healey	20220330	3
Kathy Hochul	20220330	21
Heidi Ganahl	20220330	2
Latasha Fields	20220330	4
Liz Cheney	20220330	33
Sara Rodriguez	20220330	2
Themis Klarides	20220330	2
Taylor Sappington	20220331	5
Rob Astorino	20220331	3
Karen McCracken	20220331	1
Nancy Pelosi	20220331	129
Beau Lane	20220331	1
Mike Garcia	20220331	4
Maritza Bond	20220331	1
Jerrold Nadler	20220331	27
Rochelle Garza	20220331	8
Deirdre Dickson-Gilbert	20220331	3
Eleni Kounalakis	20220331	4
Bee Nguyen	20220331	7
Robert Vaillancourt	20220331	2
Helena Foulkes	20220331	1
Michael Stading	20220331	1
Matt Birk	20220331	4
Chris Sununu	20220331	2
James Gisondi	20220331	13
Cheri Helt	20220331	1
Peggy Flanagan	20220331	3
John Marsh Tyson	20220331	1
Abraham Hamadeh	20220331	7
Jena Nelson	20220331	2
Aramis Ayala	20220331	5
Tudor Dixon	20220331	4
Gregg Amore	20220331	1
Kristopher Dahir	20220331	1
Steve Carlson	20220331	55
Gavin Newsom	20220331	80
John Kellner	20220331	4
Kris Mayes	20220331	3
Rachel May	20220331	1
Jeremy Cooney	20220331	1
Kwame Raoul	20220331	5
Anna Kaplan	20220331	5
Gretchen Whitmer	20220331	9
Glenn Hegar	20220331	4
Jared Polis	20220331	2
Matt Salmon	20220331	11
Sydney Batch	20220331	3
Maggie Toulouse Oliver	20220331	2
Valerie Foushee	20220331	5
Ayanna Pressley	20220331	12
Chris Pappas	20220331	1
Amaro Lionheart	20220331	2
Tami Gouveia	20220331	1
Tim Baxter	20220331	11
Ricky Dale Harrington Jr.	20220331	1
Catherine C. O'Malley	20220331	3
Brooke Elizabeth Lierman	20220331	2
Matt Hackenburg	20220331	6
Keith Faber	20220331	1
Marilyn Dondero Loop	20220331	7
Roxanne Persaud	20220331	7
Rick Stewart	20220331	1
Darren Bailey	20220331	3
Adrian Fontes	20220331	15
Jocelyn Benson	20220331	3
Joe Lombardo	20220331	1
Quentin Palfrey	20220331	5
Michael Trimble	20220331	1
Chelsea Clark	20220331	1
Michelle Hinchey	20220331	9
Kimberly Yee	20220331	3
Matt Gaetz	20220331	100
Richard Sessoms	20220331	5
Susana Mendoza	20220331	9
Kim Reynolds	20220331	2
Kelly Schulz	20220331	7
Sonia Chang-Diaz	20220331	4
Joe Jaworski	20220331	10
Karoline Leavitt	20220331	1
Deidre DeJear	20220331	1
Dave Yost	20220331	5
Jeff Maurer	20220331	1
Jose M. Serrano	20220331	2
Annette Taddeo	20220331	26
Michelle Siri	20220331	3
Elijah Reichlin-Melnick	20220331	5
Douglas F. Gansler	20220331	1
Tyler Lee	20220331	15
Raul Torrez	20220331	1
Stefano Forte	20220331	15
Deb Goldberg	20220331	1
Mike Dunleavy	20220331	1
John Norwood	20220331	1
Marjorie Taylor Greene	20220331	45
Roger Roth	20220331	2
Diego Morales	20220331	2
Jeffrey Powell	20220331	7
Pat Dowell	20220331	1
Michele Fiore	20220331	2
John Milhiser	20220331	2
Anna Valencia	20220331	2
Pamela Helming	20220331	3
Anthony Sabatini	20220331	10
George P. Bush	20220331	8
Greg Abbott	20220331	89
Jon Baron	20220331	5
Burt Jones	20220331	1
Charlie Bailey	20220331	2
Steve Sisolak	20220331	14
Donovan Fenton	20220331	1
Kim Crockett	20220331	3
Daniel Patterson	20220331	5
Derek Schmidt	20220331	5
Natalie Bruno	20220331	8
Kevin Rinke	20220331	2
Doug Mastriano	20220331	13
Kathy Hoffman	20220331	1
Karl Catarata	20220331	5
Jeremy Joseph	20220331	1
Steve Marshall	20220331	2
Paul Schimpf	20220331	1
Vance Day	20220331	3
Joe Biden	20220331	170
Kevin Stitt	20220331	7
Christian Amato	20220331	4
Henry McMaster	20220331	3
Amy Loudenbeck	20220331	1
Nancy Navarro	20220331	1
Tony Vargas	20220331	13
Gordana Schifanelli	20220331	2
Terrie Wood	20220331	1
Tyler Harper	20220331	1
Yuh-Line Niou	20220331	51
Thomas Quiter	20220331	5
Dee Watson	20220331	1
Ashwani Jain	20220331	3
Robert Ortt	20220331	14
Patrick Starnes	20220331	1
Marco Lopez	20220331	9
Themis Klarides	20220331	2
Steve Chabot	20220331	7
Alessandra Biaggi	20220331	14
Michelle Ostrelich	20220331	3
Jesse Sullivan	20220331	4
Ashley B. Moody	20220331	2
Trey Delap	20220331	1
Matt Pinnell	20220331	2
Jessica Kordas	20220331	2
Rachel Hunt	20220331	3
Cisco Aguilar	20220331	1
Kathy Hochul	20220331	19
Jen Jordan	20220331	7
Kris Kobach	20220331	5
Kristina Karamo	20220331	1
Rebecca Kleefisch	20220331	3
Janet Dudding	20220331	2
James Ohrenschall	20220331	1
Katie Hobbs	20220331	20
Heidi Ganahl	20220331	4
Ana Maria Archila	20220331	29
Charlie Crist	20220331	36
Tiffany Shedd	20220331	1
Stacey Abrams	20220331	28
Ken Paxton	20220331	10
Dominic Rapini	20220331	8
Susan Hays	20220331	3
Delilah Barrios	20220331	6
Rob Sand	20220331	6
Paola Tulliani-Zen	20220331	7
Geoff Diehl	20220331	1
Mark Ronchetti	20220331	2
Stephanie Trussell	20220331	8
Kevin Nicholson	20220331	2
Heidi Drygas	20220331	1
Alison Esposito	20220331	9
Paul Pate	20220331	4
Charles Calenda	20220331	8
Beau LaFave	20220331	1
Kari Lake	20220331	44
Rebecca Bell-Metereau	20220331	8
Will Ainsworth	20220331	3
Paul Sand	20220331	12
Chris Powell	20220331	2
Ned Lamont	20220331	14
Jon Husted	20220331	7
Mariannette Miller-Meeks	20220331	16
Cynthia Mendes	20220331	3
Donald Davis	20220331	1
Stuart Dornan	20220331	1
Pete Stauber	20220331	1
Marco Battaglia	20220331	19
Janet T. Mills	20220331	3
Greg Lopez	20220331	1
Kristin Roers	20220331	1
Ashley Hinson	20220331	2
Thomas O'Mara	20220331	2
Ron DeSantis	20220331	17
Jay Kleberg	20220331	6
Zachary Varon	20220331	1
Julia Salazar	20220331	2
Ryan Walters	20220331	1
Lauren Boebert	20220331	36
Richard Hudson	20220331	6
Bennie Thompson	20220331	14
Jay Chaudhuri	20220331	1
David Shestokas	20220331	1
Richard Michael DeWine	20220331	4
Brenda Nelson-Porter	20220331	1
Jim Pillen	20220331	4
Michelle Lujan Grisham	20220331	11
Phil Weiser	20220331	3
Frank LaRose	20220331	2
J.B. Pritzker	20220331	5
Brandon Davis	20220331	2
Luke Warford	20220331	9
Paul Gosar	20220331	11
Vittoria Fariello	20220331	2
Lou Leon Guerrero	20220331	1
Nan Whaley	20220331	11
Timothy M. Kennedy	20220331	2
Bob Stefanowski	20220331	1
Daniel Uhlfelder	20220331	147
Matthew DePerno	20220331	5
Peter Oberacker	20220331	5
Howie Morales	20220331	1
Lisa Guzman	20220331	1
Max Solomon	20220331	1
Juliana Stratton	20220331	8
John Barge	20220331	2
JB Smiley Jr.	20220331	11
Gary Rabine	20220331	2
Linda Lee Tarver	20220331	1
Sara Rodriguez	20220331	1
Lee Zeldin	20220331	20
John Cardiff Gerhardt	20220331	2
Eric Lesser	20220331	13
Angelito Tenorio	20220331	4
Letitia James	20220331	33
Sean Ewing	20220331	2
Chris Dempsey	20220331	3
Tim Griffin	20220331	1
Jena Griswold	20220331	4
Kaiali'i Kahele	20220331	4
Peter Neronha	20220331	1
Sarah Stogner	20220331	21
Latasha Fields	20220331	5
Russell Diamond	20220331	2
Michael L. Fitzgerald	20220331	1
Pam Whitaker	20220331	1
Monica Stabbert	20220331	4
Ilhan Omar	20220331	10
Lance Christensen	20220331	2
Scott Schwab	20220331	1
James Clyburn	20220331	4
Sabina Matos	20220331	3
Randy Feenstra	20220331	5
Betsy Johnson	20220331	1
Josh Shapiro	20220331	54
William Tong	20220331	1
David Perdue	20220331	14
Joe Cunningham	20220331	6
Mike Naig	20220331	1
Shiry Sapir	20220331	3
Derrick Van Orden	20220331	4
Frederic Schultz	20220331	51
Jamaal Bailey	20220331	1
Wes Moore	20220331	19
Gary Swing	20220331	2
Tim Echols	20220331	2
Jeff Weninger	20220331	2
Joy Hofmeister	20220331	2
Dan Patrick	20220331	4
Daniel McKee	20220331	3
Shirley Weber	20220331	5
Shannon Teresi	20220331	2
Cindy Axne	20220331	8
Liz Cheney	20220331	7
Sheila Reid-Shaver	20220331	7
David Varnam	20220331	1
J. Gustavo Rivera	20220331	1
Maura Healey	20220331	4
Daphne Jordan	20220331	2
Orlando Owens	20220331	3
Moira McCabe	20220331	2
Andrea Stewart-Cousins	20220331	2
Machaela Cavanaugh	20220331	2
Abigail Spanberger	20220331	2
Jason Martin	20220331	2
Tina Peters	20220331	2
Fabian Donate	20220331	5
Brad Little	20220331	4
Patty Durand	20220331	4
Shelley Mayer	20220331	3
Brad Raffensperger	20220331	4
Peter Franchot	20220331	1
Aaron Sims	20220331	2
Paul Lowe	20220331	1
Sarah Huckabee Sanders	20220331	3
Kandiss Taylor	20220331	6
Dan Nelson	20220331	1
Beto O'Rourke	20220331	84
Diana DiZoglio	20220331	4
Lena Epstein	20220331	1
Lisa Grafstein	20220331	2
Tim Walz	20220331	5
Dana Nessel	20220331	8
Tom Suozzi	20220331	5
Eric Toney	20220331	15
Elise Stefanik	20220331	57
Dawn Grove	20220331	1
Timothy McMaster	20220331	2
Reginald Bolding	20220331	2
Dawn Buckingham	20220331	2
Destiny Scott Wells	20220331	8
Lisa Ellis	20220331	5
Wes Allen	20220331	4
Jumaane Williams	20220331	8
Brian Dahle	20220331	5
Tony Evers	20220331	13
Yolanda Flowers	20220331	4
Peter Harckham	20220331	8
Paul Marsh	20220331	3
Joseph Griffo	20220331	1
Mitchell Robinson	20220331	9
Patricia Spearman	20220331	9
Scott Neely	20220331	36
Josh Kaul	20220331	5
Gary Votour	20220331	1
Nikki Fried	20220331	3
Vicky Cayetano	20220331	3
Brian Kemp	20220331	10
Ryan Graham	20220331	4
Errol Webber	20220331	8
Julie Blaha	20220331	1
Lanhee Chen	20220331	1
Tim Grady	20220331	16
Sergio Alcubilla	20220331	3
Lauren Kuby	20220331	4
Andrew W. Gould	20220331	2
Kyle Yudes	20220331	9
Tina Kotek	20220331	9
Frank Hughes Jr.	20220331	5
Alexi Giannoulias	20220331	2
Marilyn Dondero Loop	20220401	4
Katie Hobbs	20220401	10
Sheila Reid-Shaver	20220401	7
Jeff Weninger	20220401	3
Thomas O'Mara	20220401	5
George P. Bush	20220401	5
Amaro Lionheart	20220401	3
Patty Durand	20220401	1
Sabina Matos	20220401	3
Zach Conine	20220401	2
Gregg Amore	20220401	2
Tyler Lee	20220401	14
Matt Salmon	20220401	7
Anna Valencia	20220401	5
Wanda James	20220401	1
Vicki Schmidt	20220401	1
Tim Grady	20220401	6
Michael L. Fitzgerald	20220401	1
Latasha Fields	20220401	6
Lisa Cano Burkhead	20220401	1
Janice Laws Robinson	20220401	1
Lisa Barnes	20220401	1
Jon Baron	20220401	3
Andrew Giuliani	20220401	1
Mike Frerichs	20220401	1
Brad Raffensperger	20220401	3
Aaron Del Mar	20220401	1
Glenn Hegar	20220401	4
Shelley Mayer	20220401	3
Quentin Palfrey	20220401	5
Neil Breslin	20220401	1
Deirdre Dickson-Gilbert	20220401	5
Joe Lombardo	20220401	2
Dominic Rapini	20220401	2
Larry Sharpe	20220401	4
Lou Leon Guerrero	20220401	2
James Sanders, Jr.	20220401	1
Linda Lee Tarver	20220401	1
Andrew W. Gould	20220401	2
Helena Foulkes	20220401	1
John Barge	20220401	5
Kris Kobach	20220401	1
Rochelle Garza	20220401	6
Ryan Graham	20220401	13
Tina Kotek	20220401	5
Cheri Helt	20220401	2
Peggy Flanagan	20220401	1
Taylor Sappington	20220401	2
Jumaane Williams	20220401	14
Susan Hays	20220401	11
Angel Vasquez	20220401	3
Richard Sessoms	20220401	7
Trey Delap	20220401	1
Catherine C. O'Malley	20220401	6
Stephanie Trussell	20220401	2
Luis Daniel Muñoz	20220401	1
Jamaal Bailey	20220401	1
Frederic Schultz	20220401	36
Ayanna Pressley	20220401	9
Charlie Crist	20220401	15
Paul Sand	20220401	10
Elise Stefanik	20220401	65
Matt Birk	20220401	2
Mariannette Miller-Meeks	20220401	9
Cynthia Mendes	20220401	2
Christine Drazan	20220401	1
Diana DiZoglio	20220401	3
Adrian Fontes	20220401	21
Paola Tulliani-Zen	20220401	3
David Shestokas	20220401	11
Karoline Leavitt	20220401	2
Beto O'Rourke	20220401	48
Phil Berger	20220401	1
Ken Paxton	20220401	22
Annette Taddeo	20220401	30
Tony Evers	20220401	6
Dave Yost	20220401	3
Tyler Harper	20220401	1
Peter Oberacker	20220401	6
Sarah Huckabee Sanders	20220401	1
Kevin Stitt	20220401	5
Chris Winters	20220401	2
Sergio Alcubilla	20220401	3
Paul Schimpf	20220401	2
Nikki Fried	20220401	6
Sean Scanlon	20220401	1
Peter Harckham	20220401	5
Brian Dahle	20220401	3
Alexi Giannoulias	20220401	1
Kathy Hoffman	20220401	1
Toby Ann Stavisky	20220401	1
Natalie Bruno	20220401	1
Vance Day	20220401	4
Bob Stefanowski	20220401	3
Kevin Nicholson	20220401	3
Daniel Uhlfelder	20220401	60
Christian Amato	20220401	8
JB Smiley Jr.	20220401	7
Yuh-Line Niou	20220401	130
Lisa Guzman	20220401	2
Robert Sprague	20220401	2
Dee Watson	20220401	1
Sara Rodriguez	20220401	4
Mary Fay	20220401	1
Bob Evnen	20220401	3
Josh Tenorio	20220401	6
Lisa Grafstein	20220401	3
Charlie Bailey	20220401	2
Jeff Jackson	20220401	2
Doug Mastriano	20220401	21
Patricia Spearman	20220401	1
Frank Hughes Jr.	20220401	19
John Milhiser	20220401	2
Diego Morales	20220401	1
Jeffrey Powell	20220401	4
Dawn Buckingham	20220401	1
Brad Little	20220401	2
Anthony Sabatini	20220401	7
Warren Daniel	20220401	1
Timothy Lang Sr.	20220401	2
Eric Toney	20220401	3
Greg Abbott	20220401	60
Kevin Rinke	20220401	2
Vito LaBella	20220401	2
Rebecca Bell-Metereau	20220401	7
Jerrold Nadler	20220401	21
Kathy Jennings	20220401	2
Lauren Kuby	20220401	4
Patrick Starnes	20220401	3
Terri Pickens Manweiler	20220401	1
Lisa Ellis	20220401	3
Tina Peters	20220401	1
Aaron Sims	20220401	1
Vicky Cayetano	20220401	1
Robert Ortt	20220401	12
Tim Walz	20220401	1
Ashwani Jain	20220401	1
Moira McCabe	20220401	2
Steve Sisolak	20220401	10
Mark Gordon	20220401	1
Michele Fiore	20220401	1
Themis Klarides	20220401	1
Eric Lesser	20220401	4
Marjorie Taylor Greene	20220401	77
Shannon Teresi	20220401	3
Kim Reynolds	20220401	9
Deb Goldberg	20220401	1
Cindy Axne	20220401	2
Robert Vaillancourt	20220401	11
Liz Cheney	20220401	1
Rob Sand	20220401	7
Delilah Barrios	20220401	16
J. Gustavo Rivera	20220401	6
John Thurston	20220401	2
Jay Schroeder	20220401	2
Jena Griswold	20220401	5
Steve Carlson	20220401	98
Ilhan Omar	20220401	9
Tudor Dixon	20220401	2
Darleen Ortega	20220401	4
Maritza Bond	20220401	1
Sarah Stogner	20220401	19
Julie Pickren	20220401	1
Michael Trimble	20220401	1
John Liu	20220401	1
Jocelyn Benson	20220401	7
Monica Stabbert	20220401	1
Chris Dempsey	20220401	2
Rachel Hunt	20220401	1
Josh Shapiro	20220401	37
John McCollister	20220401	2
Kimberly Yee	20220401	3
Douglas F. Gansler	20220401	7
Betsy Johnson	20220401	1
Ashley B. Moody	20220401	3
Lee Zeldin	20220401	23
Ellen Spiegel	20220401	1
Maura Healey	20220401	5
Angelito Tenorio	20220401	2
Paul Gosar	20220401	1
Vittoria Fariello	20220401	4
Kim Crockett	20220401	2
Alison Esposito	20220401	3
Daniel Patterson	20220401	3
Thomas Massie	20220401	1
Steve Chabot	20220401	8
David Toland	20220401	1
Lauren Boebert	20220401	71
Will Ainsworth	20220401	1
Paul Pate	20220401	4
Richard Hudson	20220401	6
Brenda Nelson-Porter	20220401	48
Heidi Ganahl	20220401	5
Charles Calenda	20220401	4
Ned Lamont	20220401	13
Mike Tipping	20220401	5
Frank LaRose	20220401	10
Juliana Stratton	20220401	4
Avery Bourne	20220401	2
Nancy Pelosi	20220401	112
Joy Hofmeister	20220401	5
Tom McClintock	20220401	1
Kathy Hochul	20220401	4
Zephyr Teachout	20220401	4
Jessica Kordas	20220401	4
Wes Moore	20220401	13
Janet Dudding	20220401	2
Rey Herrera	20220401	2
Jim Pillen	20220401	4
Greg Lopez	20220401	1
Kirk Penner	20220401	1
Tim Echols	20220401	3
Derek Schmidt	20220401	5
Richard Michael DeWine	20220401	3
Pete Stauber	20220401	1
Malia Cohen	20220401	6
George Borrello	20220401	1
Luke Warford	20220401	2
Kellie Warren	20220401	3
Kyle Yudes	20220401	5
Aruna Miller	20220401	4
Michelle Lujan Grisham	20220401	8
Eleni Kounalakis	20220401	4
Joyce Krawiec	20220401	1
Joseph Griffo	20220401	4
Gavin Newsom	20220401	13
Chelsea Clark	20220401	2
Marco Battaglia	20220401	34
Errol Webber	20220401	6
Paul Marsh	20220401	3
Harry Wilson	20220401	1
Rushern Baker III	20220401	3
Kelly Schulz	20220401	2
Constance Every	20220401	1
Abraham Hamadeh	20220401	2
Jennifer Hicks	20220401	3
Dan Nelson	20220401	5
Kandiss Taylor	20220401	12
Kay Ivey	20220401	1
Randy Feenstra	20220401	3
Tami Gouveia	20220401	4
Peter Franchot	20220401	8
Ron DeSantis	20220401	23
Mitchell Robinson	20220401	16
Brock Weber	20220401	1
Sonia Chang-Diaz	20220401	4
Joe Cunningham	20220401	1
Holli Sullivan	20220401	1
Bennie Thompson	20220401	11
Pamela Helming	20220401	2
Ana Maria Archila	20220401	24
Abigail Spanberger	20220401	2
Gretchen Whitmer	20220401	9
John Kellner	20220401	2
Leslie Rutledge	20220401	1
Jon Husted	20220401	5
Lance Christensen	20220401	1
Kristi L. Noem	20220401	7
Letitia James	20220401	15
Scott Schwab	20220401	2
Alessandra Biaggi	20220401	18
Bee Nguyen	20220401	14
Vickie Sawyer	20220401	1
James Clyburn	20220401	1
Beau LaFave	20220401	3
David Perdue	20220401	3
Susana Mendoza	20220401	5
Matt Gaetz	20220401	17
James Gisondi	20220401	9
Kari Lake	20220401	21
Michelle Ostrelich	20220401	6
Elijah Reichlin-Melnick	20220401	4
Peter Neronha	20220401	1
Michael Stading	20220401	1
Dana Nessel	20220401	9
Will Martin	20220401	2
Rachel May	20220401	1
Leroy Comrie	20220401	1
Michelle Siri	20220401	2
Valerie Foushee	20220401	2
Burt Jones	20220401	1
Shirley Weber	20220401	2
Nellie Gorbea	20220401	6
Mike Naig	20220401	1
Michelle Hinchey	20220401	3
Joseph Soloski	20220401	1
Kristopher Dahir	20220401	1
Nan Whaley	20220401	6
Sydney Batch	20220401	1
Matthew DePerno	20220401	2
Howie Morales	20220401	2
Matthea Daughtry	20220401	2
Gary Rabine	20220401	5
Stefano Forte	20220401	2
Jena Nelson	20220401	3
Jesse Sullivan	20220401	6
Kris Mayes	20220401	3
Destiny Scott Wells	20220401	3
Natalie Murdock	20220401	1
Joe Jaworski	20220401	11
Kristina Karamo	20220401	3
Cindy Maxwell-Ostdiek	20220401	1
Stacey Abrams	20220401	8
Lanhee Chen	20220401	2
Yolanda Flowers	20220401	5
Lacy Cooper	20220401	1
Karl Catarata	20220401	5
Jen Jordan	20220401	11
Reginald Bolding	20220401	2
Tom Suozzi	20220401	6
Fabian Donate	20220401	4
J.B. Pritzker	20220401	5
Rodney Glassman	20220401	3
Ernie Watson	20220401	1
Ammon Bundy	20220401	1
Andrea Stewart-Cousins	20220401	1
Tony Vargas	20220401	1
Skyler Johnson	20220401	5
Carol Blood	20220401	3
Jay Kleberg	20220401	8
Tim Baxter	20220401	1
Jeremy Cooney	20220401	2
Dan Patrick	20220401	5
Jesse Gibson	20220401	2
Michael Lazzara	20220401	1
Lena Epstein	20220401	1
Brooke Elizabeth Lierman	20220401	14
Shiry Sapir	20220401	2
Matt Hackenburg	20220401	2
Wes Allen	20220401	1
Rebecca Kleefisch	20220401	3
Pat Dowell	20220401	3
Rob Astorino	20220401	1
Deidre DeJear	20220401	2
Joseph Addabbo	20220401	1
Wilton Simpson	20220401	1
Jeff Maurer	20220401	2
Natasha Marcus	20220401	2
John Mannion	20220401	2
Brian Kemp	20220401	13
Roxanne Persaud	20220401	1
Anna Kaplan	20220401	5
Amy Loudenbeck	20220401	1
Ricky Dale Harrington Jr.	20220401	2
Mike Garcia	20220401	1
Melanie Scheible	20220401	2
Marco Lopez	20220401	7
Derrick Van Orden	20220401	16
Machaela Cavanaugh	20220401	1
Joe Biden	20220401	200
Jason Martin	20220401	1
Brandon Davis	20220401	2
Phil Weiser	20220401	8
Kwame Raoul	20220401	1
Daphne Jordan	20220401	6
Maggie Toulouse Oliver	20220401	1
Thomas Quiter	20220401	2
